goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
96965,"8505110050","80","Bars specifically shaped intended to become permanent magnets after magnetization containing neodymium iron and boron with dimensions:   - a length of 15 mm or more but not more than 52 mm   - a width of 5 mm or more but not more than 42 mm of a kind to be used in the manufacture of electric servomotors for industrial automation"
104120,"8505110053","80","Permanent magnets of a neodymium alloy cylindrical shaped with notch with internal threaded bore on one side with - a length of 975 mm or more but not more than 225 mm - a diameter of 19 mm or more but not more than 25 mm "
103943,"8505110063","80","Rings tubes bushings or collars made from an alloy of neodymium iron and boron with - an external diameter of not more than 45 mm - a height of not more than 45 mm of a kind used in the manufacture of permanent magnets after magnetisation"
103101,"8505110065","80","Permanent magnets consisting of an alloy of neodymium iron and boron either in the shape of a rectangle whether or not rounded with a rectangular or a trapezoidal section having - a length of not more than 140 mm - a width of not more than 90 mm  and - a thickness of not more than 55 mm or in the shape of curved rectangle (tile type) having - a length of not more than 75 mm - a width of not more than 40 mm - a thickness of not more than 7 mm and - a radius of curvature of more than 86 mm but not more than 241 mm or in the shape of a disc with a diameter of not more than 90 mm whether or not containing a hole in the centre"
104892,"8505110068","80","Blocks made of neodymium iron and boron or an alloy of samarium and cobalt whether or not covered with zinc intended to become permanent magnets after magnetisation with: -a length of 138 mm or more but not more than 452 mm -a width of 78 mm or more but not more than 252 mm -a height of 13 mm or more but not more than 47 mm for use in the manufacture of permanent magnets"
97905,"8505110070","80","Disc consisting of an alloy of neodymium iron and boron covered with nickel or zinc that after magnetisation is intended to become a permanent magnet   - whether or not containing a hole in the centre   - with a diameter of not more than 90 mm of a kind used in car loudspeakers"
105652,"8505110073","80","Articles in shape of flat bars arched bars or quarter sleeves made of ferrite or cobalt or samarium or other rare-earth metals or their alloy whether or not overmolded with polymers intended to become permanent magnets after magnetisation with: -a length of 5 mm or more but not more than 60 mm -a width of 5 mm or more but not more than 40 mm -a thickness of 3 mm or more but not more than 15 mm "
103102,"8505110075","80","A quarter sleeve intended to become permanent magnet after magnetization - consisting of at least neodymium iron and boron - with a width of 91 mm or more but not more than  105 mm - with a length of 20 mm or more but not more than 301 mm of a kind used on rotors for the manufacture of fuel pumps"
62890,"8505110099","80","Other"
49754,"8505190000","80","Other"
49755,"8505191000","80","Permanent magnets of agglomerated ferrite"
49756,"8505191010","80","For use in certain types of aircraft"
104893,"8505191020","80","Arc segments of permanent magnets of agglomerated ferrite with: -a length of 168 mm or more but not more than 1102 mm -a width of 148 mm or more but not more than 752 mm -a thickness of 48 mm or more but not more than 132 mm for use in the manufacture of electromotor rotors for ventilation and air-conditioning systems"
49757,"8505191090","80","Other"
49758,"8505199000","80","Other"
49759,"8505199010","80","For use in certain types of aircraft"
97907,"8505199030","10","Other"
97909,"8505199030","80","Articles of agglomerated ferrite in the shape of a disc with a diameter of not more than 120 mm containing a hole in the centre intended to become permanent magnets after magnetisation with a remanence between 245 mT and 470 mT"
105653,"8505199035","80","Articles in shape of flat bars arched bars or quarter sleeves made of ferrite or cobalt or samarium or other rare-earth metals or their alloy whether or not overmolded with polymers intended to become permanent magnets after magnetisation with: -a length of 5 mm or more but not more than 60 mm -a width of 5 mm or more but not more than 40 mm -a thickness of 3 mm or more but not more than 15 mm "
103623,"8505199050","80","Article of agglomerated ferrite in the shape of a rectangular prism to become a permanent magnet after magnetisation - whether or not with bevelled edges - of a length of 27 mm or more but not more than 32 mm (± 015 mm) - of a width of 85 mm or more but not more than 95 mm (+005 mm / -009 mm) - of a thickness of 55 mm or more but not more than 58 mm (+0/-02 mm) and - of a weight of 61 g or more but not more than 83 g "
104121,"8505199060","80","Articles of agglomerated ferrite in the shape of a half-sleeve or a quarter-sleeve or with rounded corners to intended to become permanent magnet after magnetisation with the following dimentions: - a length of 10 mm or more but not more than 100 mm (± 1 mm) - a width of 10 mm or more but not more than 100 mm (± 1 mm) - a thickness of 2 mm or more but not more than 15 mm (± 015 mm) "
97908,"8505199089","80","Other"
49761,"8505200000","80","Electromagnetic couplings clutches and brakes"
49762,"8505200010","80","For use in certain types of aircraft"
84606,"8505200030","80","Electromagnetic clutch for use in the manufacture of compressors of air conditioning machines of motor vehicles"
49763,"8505200090","80","Other"
49767,"8505900000","80","Other including parts"
102471,"8505902100","10","Electromagnets; electromagnetic or permanent magnet chucks clamps and similar holding devices"
102472,"8505902100","80","Electromagnets of a kind used solely or principally for magnetic resonance imaging apparatus other than electromagnets of heading 9018"
102473,"8505902900","80","Other"
102474,"8505902910","80","For use in certain types of aircraft"
102477,"8505902999","80","Other"
86644,"8505905000","80","Electromagnetic lifting heads"
86645,"8505905010","80","For use in certain types of aircraft"
86646,"8505905090","80","Other"
49774,"8505909000","80","Parts"
49775,"8505909010","80","For use in certain types of aircraft"
49776,"8505909090","80","Other"
49777,"8506000000","80","Primary cells and primary batteries"
60424,"8506100000","80","Manganese dioxide"
60425,"8506101100","10","Alkaline"
60426,"8506101100","80","Cylindrical cells"
93270,"8506101800","80","Other"
60429,"8506109100","10","Other"
60430,"8506109100","80","Cylindrical cells"
93271,"8506109800","80","Other"
60433,"8506300000","80","Mercuric oxide"
60437,"8506400000","80","Silver oxide"
60441,"8506500000","80","Lithium"
60442,"8506501000","80","Cylindrical cells"
99947,"8506501010","80","Lithium cylindrical primary cells with:   - a diameter of 140 mm or more but not more than 260 mm;   - a length of 22 mm or more but not more than 51 mm;   - a voltage of 15 V or more but not more than 36 V;   - a capacity of 015 Ah or more but not more than 500 Ah for use in the manufacture of  telemetry and medical devices electronic meters or remote controls"
99946,"8506501090","80","Other"
60443,"8506503000","80","Button cells"
103913,"8506503010","80","Lithium manganese dioxide cell with: - a diameter of 20 mm or more but not more than 25 mm - a length of 3 mm or more but not more than 6 mm - a voltage of 3 V or more but not more than 34 V - a capacity of 200 mAh or more but not more than 600 mAh - an automotive test temperature range from -40°C to +125°C for use as a component within the manufacture of Tyre Pressure Measuring Systems (TPMS)"
103912,"8506503090","80","Other"
60444,"8506509000","80","Other"
61148,"8506509010","80","Lithium iodine single cell battery the dimensions of which do not exceed 9 mm !x! 23 mm !x! 45 mm and a voltage of not more than 28 V"
71200,"8506509030","80","Lithium-iodine or lithium-silver vanadium oxide single cell battery of dimensions of not more than 28 mm !x! 45 mm !x! 15 mm and a capacity of not less than 105 Ah"
62482,"8506509090","80","Other"
60445,"8506600000","80","Air-zinc"
60449,"8506800000","80","Other primary cells and primary batteries"
60450,"8506800500","80","Dry zinc-carbon batteries of a voltage of 55 V or more but not exceeding 65 V"
93272,"8506808000","80","Other"
49832,"8506900000","80","Parts"
96388,"8506900010","80","Cathode in rolls for air zinc button cell batteries (hearing aid batteries)"
96389,"8506900090","80","Other"
49833,"8507000000","80","Electric accumulators including separators therefor whether or not rectangular (including square)"
49834,"8507100000","80","Lead-acid of a kind used for starting piston engines"
93274,"8507102000","80","Working with liquid electrolyte"
93275,"8507102010","80","For use in civil aircraft"
104803,"8507102090","80","Other"
93277,"8507108000","80","Other"
93278,"8507108010","80","For use in civil aircraft"
93279,"8507108090","80","Other"
49846,"8507200000","80","Other lead-acid accumulators"
93280,"8507202000","80","Working with liquid electrolyte"
93281,"8507202010","80","For use in civil aircraft"
93282,"8507202090","80","Other"
93283,"8507208000","80","Other"
93284,"8507208010","80","For use in civil aircraft"
93285,"8507208090","80","Other"
49858,"8507300000","80","Nickel-cadmium"
82622,"8507302000","80","Hermetically sealed"
82626,"8507302010","80","For use in civil aircraft"
82629,"8507302090","80","Other"
93286,"8507308000","80","Other"
93287,"8507308010","80","For use in civil aircraft"
93288,"8507308090","80","Other"
